product_index,filepath,embedding,title
3928,Pratik/Sneakers/img_00003929.jpg,"[-0.026977742090821266, -0.05579553544521332, -0.007799457758665085, -0.10952606797218323, 0.11161099374294281, 0.2388579100370407, 0.01435316912829876, -0.07527460157871246, 0.07599614560604095, -0.08117613196372986, -0.04906146973371506, 0.23895198106765747, -0.06323688477277756, -0.08969999104738235, 0.0408366322517395, -0.06289881467819214, 0.07191618531942368, -0.05416679382324219, -0.08716096729040146, -0.012559674680233002, 0.0774727389216423, -0.23747847974300385, -0.06971727311611176, 0.14602713286876678, -0.12709130346775055, -0.00535046448931098, -0.05357300862669945, -0.014465909451246262, -0.06056857481598854, 0.177290141582489, 0.0810186043381691, -0.15264520049095154, -0.27405697107315063, 0.052502937614917755, 0.16772374510765076, -0.07467817515134811, 0.18061886727809906, 0.06948012113571167, -0.10755917429924011, -0.029444551095366478, 0.0268650334328413, 0.13849575817584991, 0.03999975696206093, -0.036806315183639526, -0.03135932609438896, -0.022758211940526962, -0.03153550252318382, -0.04124278947710991, 0.11828126758337021, 0.10411690175533295, -0.07489588111639023, 0.08956519514322281, -0.054976992309093475, 0.22196638584136963, 0.2972603142261505, -0.04785413295030594, -0.15577049553394318, 0.2888163924217224, 0.08703780174255371, 0.002980109304189682, 0.20667676627635956, -0.2891005277633667, 0.0419745072722435, 0.13142499327659607]",Essential Lightweight Loafers Collection
3929,Pratik/Sneakers/img_00003930.jpg,"[-0.005811026319861412, -0.07466829568147659, -0.045700088143348694, -0.09794146567583084, 0.11361856013536453, 0.2702438235282898, 0.02954920381307602, -0.06379488110542297, 0.08723486214876175, -0.09053274244070053, -0.0497315339744091, 0.23832601308822632, -0.11235935986042023, -0.08577307313680649, 0.031032081693410873, -0.10023052990436554, 0.07967280596494675, -0.07976891845464706, -0.06422378867864609, 0.00026391702704131603, 0.04265185073018074, -0.24773965775966644, -0.05874939262866974, 0.1547636091709137, -0.1066497415304184, -0.012743004597723484, -0.008219679817557335, 0.035536255687475204, -0.07694251090288162, 0.1358097791671753, 0.07988974452018738, -0.16651128232479095, -0.2681722640991211, 0.05629405006766319, 0.1672448217868805, -0.08522411435842514, 0.17383110523223877, 0.05006445199251175, -0.14006944000720978, 0.04024749621748924, -0.006029676645994186, 0.1139596551656723, 0.016552474349737167, -0.04939546808600426, -0.04442288354039192, -0.05604850873351097, -0.07104029506444931, -0.03497444838285446, 0.13073503971099854, 0.11354293674230576, -0.047137551009655, 0.046237263828516006, -0.0403096042573452, 0.19346922636032104, 0.290547251701355, -0.07782099395990372, -0.17203275859355927, 0.2586737871170044, 0.056294362992048264, 0.005626322235912085, 0.18307262659072876, -0.32068687677383423, 0.017208337783813477, 0.1238839402794838]",Modern Comfort Wear Loafers for Casual Fashion
3930,Pratik/Sneakers/img_00003931.jpg,"[-0.009877508506178856, -0.07556206732988358, -0.03732660785317421, -0.09870659559965134, 0.11608146131038666, 0.2695651054382324, 0.02685159258544445, -0.06546127051115036, 0.08698713779449463, -0.09023433178663254, -0.04832812026143074, 0.2415209412574768, -0.11083327233791351, -0.08412982523441315, 0.03011481836438179, -0.09628681093454361, 0.0753154307603836, -0.07540220022201538, -0.06214071437716484, 0.005134906619787216, 0.04321505129337311, -0.24822846055030823, -0.06172695383429527, 0.15187060832977295, -0.11155273765325546, -0.014385371468961239, -0.009342712350189686, 0.03508978709578514, -0.07674762606620789, 0.13466134667396545, 0.0825013667345047, -0.16656047105789185, -0.2674083113670349, 0.05924967676401138, 0.1640026867389679, -0.08612287044525146, 0.17183715105056763, 0.052772849798202515, -0.1393098682165146, 0.03682956472039223, -0.001950941514223814, 0.11553066223859787, 0.018907537683844566, -0.050392307341098785, -0.043273571878671646, -0.05512692406773567, -0.06733044981956482, -0.041097063571214676, 0.12747642397880554, 0.11374643445014954, -0.04848687723278999, 0.04660079628229141, -0.039650507271289825, 0.19666188955307007, 0.29247936606407166, -0.0769846960902214, -0.1732700914144516, 0.2596302032470703, 0.05886038392782211, 0.003239233512431383, 0.18589767813682556, -0.31854766607284546, 0.016788246110081673, 0.12412606179714203]",Comfort Fit Regular Fit Loafers for Every Occasion
3931,Pratik/Sneakers/img_00003932.jpg,"[-0.015619022771716118, -0.04935470223426819, -0.036918818950653076, -0.1123618334531784, 0.09793207049369812, 0.2407698631286621, 0.016115978360176086, -0.08373014628887177, 0.11352920532226562, -0.08704563975334167, -0.03739307075738907, 0.22601807117462158, -0.08942487090826035, -0.07944957166910172, 0.030431490391492844, -0.06390073150396347, 0.07945819199085236, -0.05037130042910576, -0.06616953760385513, -0.010888129472732544, 0.03479606658220291, -0.2293226420879364, -0.0633920282125473, 0.14717811346054077, -0.13169033825397491, -0.010048456490039825, -0.049466684460639954, 0.006091225892305374, -0.09713097661733627, 0.14490757882595062, 0.0742698460817337, -0.1563919633626938, -0.2846784293651581, 0.03042854182422161, 0.1813773512840271, -0.0682094469666481, 0.18189233541488647, 0.05924064666032791, -0.1288570910692215, -0.001995188882574439, 0.02022675797343254, 0.1424044668674469, 0.03801038861274719, -0.04406861588358879, -0.03533110022544861, -0.05577842891216278, -0.04347730427980423, -0.04430633783340454, 0.10265351831912994, 0.10443653166294098, -0.06893054395914078, 0.06309866905212402, -0.05353641137480736, 0.2267012894153595, 0.2894360423088074, -0.03700178489089012, -0.15845909714698792, 0.26723480224609375, 0.08458367735147476, -0.0084626330062747, 0.20599886775016785, -0.32534119486808777, 0.030623864382505417, 0.12455698102712631]",Essential Lightweight Loafers for Casual Fashion
3932,Pratik/Sneakers/img_00003933.jpg,"[-0.007354201283305883, -0.07005360722541809, -0.04126100614666939, -0.09582329541444778, 0.07533769309520721, 0.250519335269928, 0.000731867621652782, -0.0363166518509388, 0.09981781244277954, -0.11686526983976364, -0.015393768437206745, 0.2290772795677185, -0.08550720661878586, -0.06406079232692719, 0.02610958181321621, -0.043242838233709335, 0.08184271305799484, -0.0793558731675148, -0.07859788835048676, -0.016845380887389183, 0.015395168215036392, -0.24562430381774902, -0.04102157801389694, 0.179295614361763, -0.1572292447090149, -0.03355474770069122, -0.005028482526540756, 0.08276055753231049, -0.13347993791103363, 0.11749865859746933, 0.08391952514648438, -0.1915910243988037, -0.24745802581310272, 0.06276465207338333, 0.17377208173274994, -0.08847644925117493, 0.13735105097293854, 0.0207417793571949, -0.11697602272033691, 0.06101638823747635, 0.014748185873031616, 0.1282494068145752, 0.05979229509830475, -0.056993868201971054, -0.031781721860170364, -0.037990786135196686, -0.0885768011212349, -0.024402733892202377, 0.0951714888215065, 0.12031348794698715, -0.02892918698489666, 0.003116777166724205, -0.009424256160855293, 0.22068192064762115, 0.2903885245323181, -0.02708522416651249, -0.18061433732509613, 0.26050397753715515, 0.050270482897758484, 0.012481980957090855, 0.21792832016944885, -0.305232971906662, 0.05604406073689461, 0.15055768191814423]",Elegant Classic Loafers with Comfortable Fit
3933,Pratik/Sneakers/img_00003934.jpg,"[0.025326792150735855, -0.027833642438054085, -0.03812790289521217, -0.09733571112155914, 0.1049044132232666, 0.25751736760139465, 0.034675005823373795, -0.06506536900997162, 0.07598911225795746, -0.03426474705338478, -0.05727129802107811, 0.2611876428127289, -0.1164981946349144, -0.08251643180847168, 0.0310394037514925, -0.08622804284095764, 0.073640376329422, -0.05226471275091171, -0.08624758571386337, 0.03643251210451126, 0.02169797196984291, -0.18803520500659943, -0.056369006633758545, 0.10521532595157623, -0.1479981392621994, 0.03061954863369465, -0.06668659299612045, -0.03197181597352028, -0.12104487419128418, 0.09924676269292831, 0.03511510416865349, -0.18754611909389496, -0.286279559135437, 0.022025542333722115, 0.14848493039608002, -0.0819491446018219, 0.18830275535583496, 0.07008858770132065, -0.08171097189188004, 0.018651003018021584, -0.030595095828175545, 0.13880771398544312, 0.04023168236017227, -0.06392775475978851, -0.004292962606996298, -0.0021337862126529217, -0.025388376787304878, -0.046537064015865326, 0.1314234733581543, 0.1177276149392128, -0.0971059501171112, 0.10019712895154953, -0.01357361115515232, 0.26247358322143555, 0.2644765079021454, -0.029433779418468475, -0.17115938663482666, 0.27389073371887207, 0.07482004165649414, -0.007629740983247757, 0.18398156762123108, -0.3158133924007416, 0.018493855372071266, 0.14045417308807373]",Classic Loafers for Every Occasion
3934,Pratik/Sneakers/img_00003935.jpg,"[-0.0006516010034829378, -0.034655213356018066, -0.04661985859274864, -0.13003407418727875, 0.12065683305263519, 0.24232766032218933, 0.015218885615468025, -0.08160725980997086, 0.08634815365076065, -0.05389995872974396, -0.03520422428846359, 0.22713862359523773, -0.05067501589655876, -0.10812286287546158, 0.04056266322731972, -0.075238898396492, 0.07974422723054886, -0.03400210291147232, -0.09776829928159714, -0.01222905796021223, 0.021354129537940025, -0.19937114417552948, -0.061735011637210846, 0.1236644834280014, -0.14507409930229187, -0.010225540958344936, -0.08061853796243668, -0.045121077448129654, -0.09187562763690948, 0.14529980719089508, 0.07388214766979218, -0.1670486032962799, -0.30111798644065857, 0.013133564963936806, 0.15393932163715363, -0.04231050983071327, 0.19458229839801788, 0.05898245796561241, -0.08976449072360992, 0.01465391181409359, 0.020841514691710472, 0.14769013226032257, 0.03204626962542534, -0.015785207971930504, 0.004758108872920275, -0.028064992278814316, -0.008903469890356064, -0.04688459634780884, 0.11064626276493073, 0.09264017641544342, -0.09331575781106949, 0.08684185892343521, -0.06159428134560585, 0.24549007415771484, 0.27136120200157166, -0.017922965809702873, -0.14609728753566742, 0.27307090163230896, 0.1078132688999176, -0.0148392952978611, 0.22204740345478058, -0.3190305531024933, 0.0432669036090374, 0.1314913034439087]",Comfort Fit Loafers for Daily Wear
3935,Pratik/Sneakers/img_00003936.jpg,"[0.0007333529065363109, -0.07024361193180084, -0.06826212257146835, -0.09899608045816422, 0.10112359374761581, 0.2655091881752014, 0.02136409841477871, -0.06557609885931015, 0.0751572921872139, -0.03916949778795242, -0.05556570738554001, 0.24385079741477966, -0.08928719162940979, -0.07983095943927765, 0.02650909498333931, -0.07261653989553452, 0.07406587153673172, -0.045233406126499176, -0.058453675359487534, 0.014399810694158077, 0.014296767301857471, -0.18604187667369843, -0.06358221173286438, 0.12416185438632965, -0.13730448484420776, 0.006865415256470442, -0.0575355626642704, -0.013526290655136108, -0.12909653782844543, 0.09698362648487091, 0.06660128384828568, -0.19290941953659058, -0.29290762543678284, 0.012840397655963898, 0.1363440901041031, -0.058923978358507156, 0.1923426389694214, 0.05309346318244934, -0.078180693089962, 0.0013679928379133344, -0.007473492529243231, 0.13486340641975403, 0.023804714903235435, -0.06445693224668503, 0.0009829970076680183, -0.02707492932677269, -0.023620618507266045, -0.053924281150102615, 0.12274374812841415, 0.1272677332162857, -0.08937393873929977, 0.09226056188344955, -0.002502394374459982, 0.26905134320259094, 0.24956287443637848, -0.036695562303066254, -0.16581973433494568, 0.2821900248527527, 0.06088770925998688, -0.015572073869407177, 0.18325430154800415, -0.3428587317466736, 0.020272932946681976, 0.14833694696426392]",Modern Loafers Edition
3936,Pratik/Sneakers/img_00003937.jpg,"[0.02429613284766674, -0.026954878121614456, -0.04011410474777222, -0.10018611699342728, 0.10657273232936859, 0.2570752501487732, 0.034806057810783386, -0.06841092556715012, 0.07645057141780853, -0.03769328445196152, -0.05512091517448425, 0.25753065943717957, -0.11488910764455795, -0.08796065300703049, 0.031483106315135956, -0.08422668278217316, 0.07578083872795105, -0.05299421399831772, -0.08805091679096222, 0.03805577754974365, 0.024970250204205513, -0.18940353393554688, -0.05842239782214165, 0.10453441739082336, -0.14237114787101746, 0.03209953382611275, -0.06818538159132004, -0.03737005218863487, -0.1221306249499321, 0.10516039282083511, 0.034875817596912384, -0.1857784539461136, -0.28699371218681335, 0.0218866765499115, 0.1478482484817505, -0.08474022895097733, 0.1874852031469345, 0.07163750380277634, -0.07791624963283539, 0.016670795157551765, -0.029026053845882416, 0.14211152493953705, 0.036837875843048096, -0.0601981021463871, -0.0027724856045097113, -0.0021283766254782677, -0.025130702182650566, -0.04698900878429413, 0.1303289532661438, 0.11848990619182587, -0.09582817554473877, 0.09922861307859421, -0.014128830283880234, 0.2607780396938324, 0.26506999135017395, -0.032029617577791214, -0.1727086305618286, 0.2724124491214752, 0.07407567650079727, -0.006721206940710545, 0.18518690764904022, -0.3129076659679413, 0.0201887097209692, 0.1459289938211441]",Comfort Fit Tailored Loafers for Office Wear
3937,Pratik/Sneakers/img_00003938.jpg,"[-0.002746575279161334, -0.07087083160877228, -0.0690297856926918, -0.09854470938444138, 0.09917021542787552, 0.2655046880245209, 0.019840601831674576, -0.06545665115118027, 0.07818890362977982, -0.040989797562360764, -0.05570109561085701, 0.24360781908035278, -0.09050890803337097, -0.07824944704771042, 0.025487851351499557, -0.06829750537872314, 0.0746244490146637, -0.04359385743737221, -0.05653010308742523, 0.01683010347187519, 0.014860590919852257, -0.18807190656661987, -0.06578043103218079, 0.1263430267572403, -0.13849686086177826, 0.005557919852435589, -0.05565936490893364, -0.009137937799096107, -0.13160818815231323, 0.0986073911190033, 0.0667012557387352, -0.1914471983909607, -0.2905242145061493, 0.012480001896619797, 0.13890482485294342, -0.06091517582535744, 0.19002002477645874, 0.05277138203382492, -0.07770977914333344, 0.0013863445492461324, -0.009653141722083092, 0.13678155839443207, 0.02444920502603054, -0.06492191553115845, -0.0011688858503475785, -0.028108200058341026, -0.02517542988061905, -0.05481112003326416, 0.11911244690418243, 0.1275734156370163, -0.08820033073425293, 0.09074266254901886, -0.004363718908280134, 0.27007627487182617, 0.2507339417934418, -0.0379856713116169, -0.16570860147476196, 0.2810341417789459, 0.06042168289422989, -0.01901060901582241, 0.18314950168132782, -0.3422670364379883, 0.022147931158542633, 0.14942121505737305]",Men's Slim Fit Loafers
3938,Pratik/Sneakers/img_00003939.jpg,"[0.03268438205122948, 0.0030968263745307922, -0.03957408666610718, -0.10900195688009262, 0.10563214868307114, 0.26304519176483154, 0.038680121302604675, -0.07405638694763184, 0.1083982065320015, -0.05355996638536453, -0.04648398235440254, 0.23982404172420502, -0.09956270456314087, -0.09241543710231781, 0.021021291613578796, -0.12251543253660202, 0.04892876371741295, -0.07843215763568878, -0.06627640128135681, 0.006044065114110708, 0.014077490195631981, -0.21052777767181396, -0.06652281433343887, 0.12488897144794464, -0.14230158925056458, 0.008861944079399109, -0.052752722054719925, -0.03943935036659241, -0.07770217210054398, 0.09678102284669876, 0.05081041529774666, -0.14005529880523682, -0.32168304920196533, 0.0218964871019125, 0.1443251371383667, -0.07307371497154236, 0.19637936353683472, 0.07436612248420715, -0.10540050268173218, 0.00790309626609087, -0.0024109152145683765, 0.10380816459655762, 0.04988163709640503, -0.037863604724407196, -0.022624853998422623, -0.01786588504910469, -0.025207623839378357, -0.0357222855091095, 0.12869469821453094, 0.09232839941978455, -0.05317353457212448, 0.06916417181491852, -0.01874137856066227, 0.24101465940475464, 0.29286542534828186, -0.012422040104866028, -0.20058676600456238, 0.2567718029022217, 0.08856577426195145, 0.03350645676255226, 0.2072496861219406, -0.31190669536590576, 0.02129236049950123, 0.12011852115392685]",Premium Relaxed Fit Loafers Edition
