listing_id,product_index,seller_id,price,shipping_cost,discount,visits
L013044,4406,S002,3252,199,0,296
L013045,4406,S013,3458,214,25,458
L013046,4406,S001,3596,78,5,159
L013047,4406,S014,3680,95,10,106
L013048,4407,S003,1042,121,0,191
L013049,4408,S005,3027,101,10,576
L013050,4408,S004,3008,116,30,432
L013051,4408,S002,3370,112,15,355
L013052,4408,S008,3230,121,60,280
L013053,4408,S014,3202,107,15,408
L013054,4409,S008,2700,111,15,93
L013055,4410,S006,1446,86,25,102
L013056,4411,S013,3839,138,5,282
L013057,4411,S004,4041,0,30,348
L013058,4411,S012,3410,0,5,210
L013059,4412,S011,1031,98,10,134
L013060,4412,S009,1047,204,15,1399
L013061,4412,S001,1070,105,40,70
L013062,4413,S001,4552,195,0,148
L013063,4413,S009,4556,198,5,90
L013064,4413,S012,4554,0,15,68
L013065,4414,S008,3273,134,20,932
L013066,4414,S001,3463,77,30,115
L013067,4414,S014,3408,0,30,201
L013068,4415,S006,4587,0,5,10
L013069,4415,S009,4760,0,0,62
L013070,4415,S007,4928,200,10,54
L013071,4415,S012,4697,151,40,325
L013072,4415,S010,4458,248,15,40
L013073,4416,S013,2574,0,10,123
L013074,4416,S005,2272,250,0,520
L013075,4416,S007,2635,87,5,71
L013076,4417,S001,2596,0,20,259
L013077,4418,S002,1764,71,5,107
L013078,4418,S005,1782,130,15,148
L013079,4418,S008,1846,67,10,249
L013080,4418,S010,1750,232,20,405
L013081,4419,S008,5953,55,20,105
L013082,4419,S014,5526,250,20,216
L013083,4419,S003,6418,209,30,137
L013084,4419,S012,6148,0,15,45
L013085,4420,S003,2031,246,10,613
L013086,4421,S010,889,0,50,127
L013087,4421,S012,832,0,0,112
L013088,4421,S005,895,138,10,456
L013089,4421,S006,824,167,0,92
L013090,4421,S014,917,160,10,11
L013091,4422,S013,664,191,10,72
L013092,4423,S008,904,58,5,104
L013093,4423,S004,907,0,10,244
L013094,4423,S014,998,172,20,140
L013095,4423,S009,946,167,0,949
L013096,4423,S002,933,132,25,267
L013097,4424,S002,3816,89,5,28
L013098,4424,S001,3655,171,5,130
L013099,4424,S004,3577,86,30,63
L013100,4425,S014,4056,164,20,268
L013101,4425,S013,4826,150,10,698
L013102,4426,S003,1504,110,10,21
L013103,4426,S002,1637,58,30,141
L013104,4426,S011,1611,140,25,322
L013105,4426,S014,1674,186,15,68
L013106,4426,S004,1698,0,25,116
L013107,4427,S007,1316,178,50,32
L013108,4427,S012,1493,241,5,128
L013109,4427,S006,1339,228,30,124
L013110,4427,S005,1392,229,10,647
L013111,4428,S014,4407,108,20,277
L013112,4428,S002,4342,207,10,20
L013113,4428,S003,4529,133,25,183
L013114,4429,S014,3215,89,20,79
L013115,4429,S009,3302,0,25,1253
L013116,4429,S004,3863,223,10,74
L013117,4429,S001,3513,75,30,25
L013118,4429,S003,3260,0,30,216
L013119,4430,S012,3254,166,40,81
L013120,4430,S003,3373,197,15,126
L013121,4430,S013,2841,127,40,79
L013122,4430,S004,2904,0,30,100
L013123,4431,S002,5520,160,5,530
L013124,4431,S013,5916,59,5,209
L013125,4431,S005,6090,0,60,1337
L013126,4432,S003,5743,154,5,217
L013127,4432,S013,5494,243,5,279
L013128,4432,S009,6436,50,5,184
L013129,4432,S005,6569,121,20,54
L013130,4432,S007,6550,100,5,64
L013131,4433,S005,5080,195,20,33
L013132,4433,S009,5146,192,10,60
L013133,4434,S008,6259,115,30,46
L013134,4434,S005,5322,245,20,728
L013135,4434,S006,6288,0,15,47
L013136,4434,S004,5633,0,10,68
L013137,4434,S001,5267,114,25,99
L013138,4435,S010,3190,138,10,363
L013139,4436,S011,1431,159,5,28
L013140,4436,S007,1403,236,5,43
L013141,4436,S010,1408,150,5,24
L013142,4436,S014,1553,142,50,402
L013143,4436,S002,1438,0,0,72
L013144,4437,S006,764,0,50,553
L013145,4437,S003,697,76,10,460
L013146,4437,S011,667,0,30,293
L013147,4438,S001,1209,0,20,539
L013148,4438,S014,1180,162,20,213
L013149,4438,S008,1223,246,5,70
L013150,4439,S005,4925,229,0,76
L013151,4439,S004,5090,116,25,18
L013152,4440,S003,5178,182,5,120
L013153,4441,S004,4444,94,15,475
L013154,4442,S001,1856,152,20,69
L013155,4442,S008,1672,73,40,67
L013156,4442,S010,1698,139,25,319
L013157,4442,S003,1826,197,20,63
L013158,4442,S006,1807,174,10,17
L013159,4443,S010,2117,0,15,92
L013160,4444,S007,523,83,40,603
L013161,4445,S010,5734,128,10,187
L013162,4445,S008,6080,189,25,66
L013163,4446,S009,2193,160,0,222
L013164,4446,S011,2524,138,0,72
L013165,4446,S004,2471,0,5,162
L013166,4446,S014,2494,0,10,31
L013167,4447,S009,1332,197,50,35
L013168,4447,S011,1114,55,10,75
L013169,4447,S005,1101,153,0,19
L013170,4447,S001,1227,245,10,41
L013171,4448,S006,3787,230,10,125
L013172,4448,S003,3635,0,15,308
L013173,4449,S004,5099,89,20,339
L013174,4450,S009,3652,204,15,473
L013175,4450,S008,3936,127,20,760
L013176,4450,S010,4151,240,10,5
L013177,4451,S008,6294,0,5,276
L013178,4451,S001,5710,237,25,369
L013179,4451,S007,6116,58,20,37
L013180,4452,S012,5721,0,15,236
L013181,4452,S013,5698,0,30,75
L013182,4452,S006,5639,135,25,66
L013183,4452,S001,5444,103,10,138
L013184,4453,S005,5165,57,15,954
L013185,4453,S013,5194,51,10,43
L013186,4453,S012,4781,159,50,486
L013187,4453,S011,5717,0,15,173
L013188,4453,S001,5041,125,15,21
L013189,4454,S009,5317,222,15,139
L013190,4454,S010,6040,0,25,196
L013191,4454,S005,6001,224,15,143
L013192,4455,S001,2268,160,5,35
L013193,4455,S014,2334,106,20,71
L013194,4455,S011,2318,238,5,54
L013195,4456,S006,717,92,15,231
L013196,4456,S007,710,241,15,263
L013197,4456,S002,736,89,25,316
L013198,4456,S008,733,72,10,93
L013199,4457,S012,2373,0,0,298
L013200,4457,S004,2226,81,15,44
L013201,4458,S003,3327,153,50,44
L013202,4459,S002,1076,0,20,44
L013203,4459,S010,1059,184,20,139
L013204,4459,S006,1079,0,20,306
L013205,4459,S004,1029,0,40,275
L013206,4460,S005,894,0,10,526
L013207,4461,S012,2215,0,20,254
L013208,4461,S003,2603,81,30,65
L013209,4462,S003,4413,139,30,17
L013210,4462,S004,4765,0,30,207
L013211,4462,S008,4668,79,15,267
L013212,4463,S004,5449,61,10,230
L013213,4463,S008,5603,154,30,155
L013214,4463,S006,5073,204,15,171
L013215,4463,S013,4747,163,0,180
L013216,4464,S014,4369,94,0,175
L013217,4464,S011,4995,150,15,122
L013218,4465,S010,1204,119,20,299
L013219,4465,S003,1446,114,10,72
L013220,4465,S013,1412,86,10,73
L013221,4465,S001,1226,242,40,141
L013222,4465,S004,1434,0,30,99
L013223,4466,S004,4208,58,5,147
L013224,4466,S014,4650,81,20,316
L013225,4466,S013,3894,114,40,316
L013226,4467,S003,2615,150,5,310
L013227,4468,S009,4939,175,20,474
L013228,4468,S010,4750,210,25,27
L013229,4468,S006,5057,244,15,209
L013230,4468,S002,5140,84,0,83
L013231,4469,S004,2740,64,15,69
L013232,4469,S007,2869,226,0,187
L013233,4469,S001,3168,211,20,129
L013234,4470,S008,6205,158,30,122
L013235,4470,S003,6139,0,5,69
L013236,4470,S009,5352,126,15,52
L013237,4470,S005,5945,133,5,448
L013238,4470,S002,5431,194,0,92
L013239,4471,S003,6036,210,0,264
L013240,4472,S009,3661,0,30,627
L013241,4472,S012,3695,234,40,73
L013242,4472,S004,4006,0,30,129
L013243,4473,S002,1672,92,20,101
L013244,4473,S009,1595,226,15,20
L013245,4474,S014,5608,185,10,488
L013246,4475,S012,893,144,25,174
L013247,4475,S006,867,0,10,31
L013248,4475,S005,755,78,20,190
L013249,4475,S008,759,177,50,142
L013250,4476,S012,1290,194,5,457
L013251,4477,S005,2113,134,0,37
L013252,4477,S014,2089,205,25,91
L013253,4477,S002,2207,141,0,205
L013254,4478,S010,4499,72,10,317
L013255,4478,S013,4418,128,20,23
L013256,4478,S008,4368,0,20,40
L013257,4478,S011,4633,156,10,138
L013258,4478,S007,4275,148,20,546
L013259,4479,S008,6124,0,25,219
L013260,4479,S002,5558,239,20,43
L013261,4480,S010,2803,237,5,108
L013262,4480,S002,2809,0,40,688
L013263,4480,S013,2989,80,0,952
L013264,4480,S011,2974,0,5,32
L013265,4481,S005,3149,0,40,158
L013266,4482,S010,2444,140,30,437
L013267,4482,S003,2331,180,30,194
L013268,4482,S007,2343,183,0,234
L013269,4482,S001,2410,160,0,87
L013270,4483,S014,889,0,0,184
L013271,4483,S006,801,174,5,376
L013272,4484,S012,5473,100,0,131
L013273,4484,S009,4983,57,5,224
L013274,4485,S006,3105,0,10,50
L013275,4486,S013,527,0,20,17
L013276,4486,S006,528,0,15,328
L013277,4486,S002,537,79,15,134
L013278,4487,S009,3058,124,0,493
L013279,4487,S012,2777,61,25,339
L013280,4487,S001,2960,135,15,120
L013281,4488,S005,6120,201,0,403
L013282,4488,S002,5139,0,10,96
L013283,4488,S011,5625,190,15,265
L013284,4489,S008,2922,134,15,27
L013285,4489,S013,2659,99,0,200
L013286,4490,S007,6065,204,25,651
L013287,4491,S010,5188,200,5,102
L013288,4492,S003,3891,249,15,157
L013289,4492,S006,4063,220,20,54
L013290,4492,S010,3737,147,40,230
L013291,4493,S012,1426,104,5,263
L013292,4493,S001,1350,70,10,81
L013293,4493,S006,1168,211,25,118
L013294,4493,S013,1421,134,10,154
L013295,4494,S007,800,0,40,371
L013296,4495,S007,861,132,15,58
L013297,4496,S013,5304,0,0,199
L013298,4497,S013,1524,211,10,178
L013299,4497,S010,1601,225,15,165
L013300,4497,S003,1385,224,5,43
L013301,4497,S007,1423,78,15,22
L013302,4498,S011,710,0,20,350
L013303,4498,S001,673,0,15,57
L013304,4498,S007,687,165,0,174
L013305,4498,S006,671,129,20,38
L013306,4498,S005,661,85,10,172
L013307,4499,S003,2312,217,50,79
L013308,4499,S006,2454,66,20,120
L013309,4500,S003,680,0,20,221
L013310,4500,S012,725,108,30,86
L013311,4501,S006,2649,78,20,221
L013312,4501,S007,2279,0,10,84
L013313,4501,S008,2427,244,25,190
L013314,4501,S014,2529,125,25,368
L013315,4501,S002,2361,60,25,310
L013316,4502,S013,1073,174,10,208
L013317,4502,S006,997,129,10,164
L013318,4503,S008,2155,194,5,123
L013319,4503,S003,1968,192,5,80
L013320,4503,S004,1866,148,15,212
L013321,4503,S009,2080,131,30,655
L013322,4504,S008,4408,235,5,94
L013323,4504,S001,3739,101,0,43
L013324,4504,S006,3664,212,20,229
L013325,4505,S004,2211,238,25,134
L013326,4505,S005,2589,153,10,554
L013327,4505,S003,2264,122,0,152
L013328,4506,S014,4539,0,10,616
L013329,4506,S011,5067,174,15,270
L013330,4507,S005,3956,0,25,20
L013331,4507,S013,3779,208,15,130
L013332,4507,S008,3763,0,10,27
L013333,4508,S011,3868,89,10,115
L013334,4509,S014,4087,63,10,14
L013335,4509,S011,3848,218,0,167
L013336,4509,S003,3474,215,40,466
L013337,4510,S014,5709,0,15,61
L013338,4510,S001,5139,105,30,288
L013339,4510,S006,5138,232,15,131
L013340,4510,S003,5538,142,5,597
L013341,4511,S001,3510,154,15,115
L013342,4512,S012,2123,244,5,201
L013343,4513,S012,5074,0,20,84
L013344,4513,S006,5413,115,5,112
L013345,4513,S007,5041,128,50,376
L013346,4513,S011,4840,53,5,364
L013347,4513,S014,4949,56,30,272
L013348,4514,S008,3258,230,40,16
L013349,4514,S014,3104,229,15,56
L013350,4514,S003,3395,190,30,783
L013351,4515,S008,2727,61,5,1164
L013352,4515,S011,3025,101,5,69
L013353,4515,S009,2773,0,30,445
L013354,4515,S006,2747,62,15,137
L013355,4516,S001,3885,83,30,153
L013356,4516,S004,3955,64,15,115
L013357,4517,S012,4367,0,5,218
L013358,4517,S005,4460,0,30,96
L013359,4517,S011,4432,110,40,97
L013360,4517,S008,4085,71,20,43
L013361,4517,S002,4151,196,0,55
L013362,4518,S013,2707,0,20,284
L013363,4518,S008,2557,220,25,85
L013364,4519,S003,1389,0,10,185
L013365,4519,S009,1498,187,5,367
L013366,4519,S013,1385,197,5,224
L013367,4520,S005,5832,118,20,35
L013368,4521,S003,1633,61,30,44
L013369,4521,S005,1438,0,10,92
L013370,4521,S007,1631,172,0,210
L013371,4521,S011,1396,68,20,110
L013372,4521,S010,1505,165,30,186
L013373,4522,S003,825,0,0,564
L013374,4522,S006,933,82,30,177
L013375,4523,S009,4880,84,25,311
L013376,4523,S001,4582,143,20,261
L013377,4523,S010,4416,156,10,45
L013378,4524,S007,1222,159,10,213
L013379,4524,S002,1227,114,40,50
L013380,4524,S008,1321,69,5,257
L013381,4524,S014,1452,0,0,75
L013382,4525,S013,5750,191,0,177
L013383,4525,S010,5529,109,25,265
L013384,4525,S007,5152,0,0,142
L013385,4525,S012,5299,149,5,251
L013386,4526,S007,3250,86,10,68
L013387,4526,S014,3016,91,0,23
L013388,4526,S013,3109,101,5,305
L013389,4526,S011,2987,249,10,122
L013390,4527,S011,2600,56,20,132
L013391,4527,S002,2695,0,20,182
L013392,4527,S009,2655,169,20,75
L013393,4528,S008,3541,142,25,335
L013394,4528,S001,3864,217,10,259
L013395,4528,S010,3549,136,5,148
L013396,4528,S007,3828,139,25,12
L013397,4528,S013,3583,0,40,237
L013398,4529,S004,3492,0,10,458
L013399,4530,S014,1319,89,20,108
L013400,4530,S002,1326,171,15,16
L013401,4530,S013,1402,214,15,757
L013402,4530,S010,1334,0,5,149
L013403,4531,S001,5391,61,15,204
L013404,4531,S006,5781,175,5,126
L013405,4531,S014,5318,103,15,195
L013406,4531,S005,5625,0,0,94
L013407,4532,S011,4115,145,5,380
L013408,4533,S011,1877,0,15,386
L013409,4533,S003,1943,117,15,107
L013410,4533,S013,1721,184,5,65
L013411,4533,S006,1972,0,20,211
L013412,4533,S012,1853,132,10,43
L013413,4534,S006,3053,92,0,82
L013414,4534,S004,3461,0,30,212
L013415,4534,S010,3442,0,25,60
L013416,4535,S014,5360,66,15,105
L013417,4535,S004,5266,68,15,282
L013418,4535,S006,5347,92,15,125
L013419,4535,S005,5218,0,15,105
L013420,4535,S012,5201,209,15,304
L013421,4536,S011,1812,168,30,86
L013422,4536,S002,1722,169,10,96
L013423,4536,S001,1947,155,15,195
L013424,4536,S009,1696,53,20,223
L013425,4537,S006,2754,57,25,20
L013426,4537,S005,2744,123,10,43
L013427,4538,S002,5229,93,20,238
L013428,4539,S011,1890,0,10,77
L013429,4539,S002,1796,140,15,57
L013430,4539,S007,1641,60,15,39
L013431,4540,S007,1111,87,0,184
L013432,4541,S013,2196,0,15,299
L013433,4541,S014,2078,150,15,485
L013434,4542,S008,3391,61,5,140
L013435,4542,S013,3114,173,30,152
L013436,4542,S012,3180,90,10,69
L013437,4542,S002,3271,156,10,229
L013438,4543,S003,793,76,30,70
L013439,4544,S008,5022,60,25,919
L013440,4544,S001,5868,103,15,424
L013441,4544,S009,5391,194,20,104
L013442,4545,S003,1321,0,10,143
L013443,4545,S006,1143,193,5,154
L013444,4545,S014,1305,227,15,24
L013445,4546,S006,2658,0,40,57
L013446,4547,S011,6269,0,50,103
L013447,4547,S001,6253,113,0,128
L013448,4547,S003,6321,206,5,345
L013449,4547,S006,6470,77,0,109
L013450,4547,S012,5322,190,25,686
L013451,4548,S012,4898,104,10,162
L013452,4548,S009,5127,96,10,121
L013453,4548,S007,4694,0,30,272
L013454,4549,S011,2641,0,25,188
L013455,4550,S001,4205,245,40,156
L013456,4550,S008,4512,120,40,22
L013457,4550,S002,4386,225,10,608
L013458,4551,S011,1412,196,10,441
L013459,4551,S010,1225,222,15,82
L013460,4551,S012,1217,0,5,134
L013461,4551,S005,1287,51,15,36
L013462,4551,S008,1254,0,10,270
L013463,4552,S011,3990,0,20,58
L013464,4553,S006,4902,0,15,256
L013465,4553,S008,4919,170,10,21
L013466,4553,S003,4798,103,20,474
L013467,4553,S007,5436,0,25,158
L013468,4553,S012,4677,185,20,53
L013469,4554,S011,3250,0,25,115
L013470,4554,S006,3351,147,10,47
L013471,4554,S001,3386,223,10,114
L013472,4555,S014,4148,0,50,61
L013473,4555,S004,4233,217,25,174
L013474,4555,S011,4668,0,25,143
L013475,4555,S013,4349,211,5,199
L013476,4555,S005,4135,196,10,131
L013477,4556,S011,5935,82,10,49
L013478,4556,S010,5491,133,0,131
L013479,4557,S007,3188,0,5,98
L013480,4557,S002,3334,52,10,310
L013481,4557,S008,3209,128,40,77
L013482,4558,S004,2105,0,10,88
L013483,4558,S006,2290,0,5,170
L013484,4558,S002,2163,165,30,13
L013485,4559,S001,4543,58,5,255
L013486,4559,S013,4078,0,40,700
L013487,4559,S002,4111,146,25,447
L013488,4559,S003,4565,201,10,162
L013489,4559,S009,4565,170,5,133
L013490,4560,S006,2120,0,5,577
L013491,4560,S001,2494,157,5,123
L013492,4560,S003,2196,113,0,17
L013493,4560,S004,2240,238,10,228
L013494,4561,S005,506,214,10,305
L013495,4561,S001,474,145,10,22
L013496,4562,S002,4360,0,20,108
L013497,4563,S003,5393,198,10,313
L013498,4564,S003,3974,132,30,151
L013499,4564,S007,4226,0,50,537
L013500,4565,S012,5674,0,30,44
L013501,4565,S004,6359,0,20,209
L013502,4565,S001,5541,0,10,910
L013503,4565,S010,5590,0,15,70
L013504,4565,S002,5488,225,25,112
L013505,4566,S008,1583,0,15,21
L013506,4567,S012,5001,208,20,151
L013507,4567,S007,5270,155,30,212
L013508,4567,S008,4796,102,10,71
L013509,4568,S013,2685,179,10,115
L013510,4568,S001,3022,90,5,65
L013511,4568,S007,2492,138,5,454
L013512,4568,S005,2643,68,20,44
L013513,4568,S010,2929,158,10,28
L013514,4569,S007,4649,242,25,84
L013515,4569,S004,4678,66,15,337
L013516,4569,S002,5270,179,10,679
L013517,4570,S013,2662,157,15,82
L013518,4570,S002,2895,96,30,60
L013519,4570,S001,3175,55,10,940
L013520,4570,S014,2966,214,5,31
L013521,4571,S004,3338,159,20,116
L013522,4571,S008,3648,0,20,86
L013523,4571,S007,3526,215,20,367
L013524,4571,S010,3479,250,5,254
L013525,4572,S006,1924,124,10,95
L013526,4572,S012,1865,216,10,1780
L013527,4572,S005,1612,145,10,862
L013528,4572,S013,1801,70,0,115
L013529,4572,S007,1944,0,30,63
L013530,4573,S004,2772,99,50,51
L013531,4573,S012,2769,193,0,115
L013532,4573,S009,3020,184,20,175
L013533,4573,S001,3100,198,20,83
L013534,4573,S007,3325,187,15,237
L013535,4574,S013,1404,88,0,73
L013536,4575,S014,4709,128,15,110
L013537,4575,S013,5032,0,20,842
L013538,4576,S010,3752,225,5,67
L013539,4577,S005,2011,89,30,27
L013540,4577,S011,1810,126,30,75
L013541,4577,S010,1882,131,25,577
L013542,4577,S007,2055,152,25,277
L013543,4577,S008,1895,227,5,871
L013544,4578,S014,2015,0,10,354
L013545,4578,S001,2381,82,30,35
L013546,4578,S013,2355,0,5,328
L013547,4578,S005,2346,0,5,72
L013548,4578,S011,2273,0,10,123
L013549,4579,S009,4410,189,15,458
L013550,4579,S001,4206,0,5,374
L013551,4579,S002,4243,143,10,176
L013552,4579,S005,4358,100,20,567
L013553,4580,S007,4260,195,20,615
L013554,4580,S003,4587,0,0,644
L013555,4581,S003,4093,0,0,39
L013556,4581,S006,4061,74,50,128
L013557,4582,S011,4765,216,15,55
L013558,4582,S003,4963,169,0,12
L013559,4582,S009,4511,78,20,69
L013560,4583,S003,5410,0,25,46
L013561,4584,S012,3885,65,5,371
L013562,4584,S001,4266,0,15,171
L013563,4584,S005,4284,113,5,29
L013564,4585,S014,5615,0,10,141
L013565,4585,S007,5820,156,40,188
L013566,4585,S010,5580,219,15,2293
L013567,4585,S001,5902,69,25,199
L013568,4586,S001,3991,126,5,260
L013569,4586,S013,4109,101,50,35
L013570,4587,S002,3947,0,40,85
L013571,4587,S009,4357,0,40,147
L013572,4587,S008,3982,122,25,24
L013573,4588,S010,2203,231,15,387
L013574,4588,S003,2386,226,10,467
L013575,4588,S009,2287,111,20,41
L013576,4588,S011,2084,221,50,124
L013577,4589,S004,556,191,20,75
L013578,4590,S003,2248,0,10,163
L013579,4590,S008,2351,0,25,39
L013580,4590,S009,2192,94,15,181
L013581,4590,S004,2368,240,15,508
L013582,4591,S002,4253,110,20,103
L013583,4592,S013,885,139,0,201
L013584,4593,S002,5766,237,20,264
L013585,4593,S006,5393,92,5,1564
L013586,4593,S010,5585,106,30,21
L013587,4593,S013,6216,104,0,44
L013588,4594,S014,4760,201,15,516
L013589,4595,S011,2069,0,40,41
L013590,4595,S006,1843,50,5,104
L013591,4595,S009,2051,249,10,3
L013592,4596,S014,2043,232,5,404
L013593,4596,S013,2063,56,30,676
L013594,4596,S011,2137,0,10,39
L013595,4596,S003,2180,220,10,1446
L013596,4596,S005,2122,0,30,137
L013597,4597,S007,4225,213,5,576
L013598,4597,S001,4404,73,20,201
L013599,4597,S014,4657,179,10,72
L013600,4597,S013,4143,87,15,38
L013601,4597,S012,4249,119,10,894
L013602,4598,S005,1946,131,20,694
L013603,4598,S012,2100,94,30,50
L013604,4598,S014,2085,211,0,220
L013605,4598,S004,2140,132,15,195
L013606,4599,S001,2064,81,25,23
L013607,4599,S011,1956,89,10,259
L013608,4600,S002,1152,0,10,302
L013609,4600,S004,1314,0,20,195
L013610,4600,S007,1321,116,5,639
L013611,4601,S013,3144,117,20,468
L013612,4601,S008,3530,104,5,118
L013613,4601,S011,3015,195,10,49
L013614,4601,S004,3435,116,5,13
L013615,4601,S005,3381,241,30,323
L013616,4602,S001,3303,145,5,151
L013617,4602,S012,2890,92,20,124
L013618,4603,S006,1627,173,25,82
L013619,4603,S010,1565,160,25,209
L013620,4603,S003,1522,163,25,22
L013621,4603,S011,1512,176,10,450
L013622,4603,S014,1707,60,0,301
L013623,4604,S002,1910,213,30,303
L013624,4604,S007,1722,241,50,141
L013625,4604,S001,1862,181,0,37
L013626,4605,S009,1001,216,25,156
L013627,4605,S006,860,0,15,453
L013628,4605,S013,962,74,5,79
L013629,4606,S004,4897,85,25,289
L013630,4606,S012,4503,68,25,110
L013631,4606,S005,4364,137,30,490
L013632,4607,S011,5202,53,0,283
L013633,4607,S001,5394,0,10,134
L013634,4607,S004,5227,67,25,267
L013635,4607,S013,4483,53,15,37
L013636,4608,S013,667,244,5,586
L013637,4609,S004,2485,98,25,261
L013638,4609,S013,2422,0,0,209
L013639,4609,S003,2266,184,15,118
L013640,4609,S009,2643,186,25,67
L013641,4610,S010,5336,74,15,78
L013642,4610,S006,4899,136,10,347
L013643,4611,S013,1350,125,30,546
L013644,4611,S003,1295,134,0,56
L013645,4611,S005,1430,0,30,468
L013646,4612,S005,2795,134,5,514
L013647,4613,S001,3858,221,0,398
L013648,4613,S008,3983,219,10,270
L013649,4613,S006,4158,168,15,304
L013650,4613,S012,3876,232,5,37
L013651,4613,S005,4055,95,15,125
L013652,4614,S013,3355,51,10,86
L013653,4614,S010,2890,56,15,431
L013654,4614,S011,2960,115,15,72
L013655,4614,S003,2967,181,20,88
L013656,4615,S006,2241,0,5,209
L013657,4615,S010,2043,85,30,421
L013658,4616,S008,2780,234,20,63
L013659,4616,S011,2776,169,10,236
L013660,4616,S003,2918,163,25,104
L013661,4616,S004,3033,59,25,308
L013662,4617,S014,3133,202,20,198
L013663,4617,S006,3385,121,0,144
L013664,4617,S010,3318,249,0,148
L013665,4617,S002,3318,237,50,187
L013666,4617,S008,3318,241,20,270
L013667,4618,S005,2845,191,0,113
L013668,4618,S002,2802,123,5,59
L013669,4619,S005,6107,97,5,55
L013670,4619,S012,5858,180,15,246
L013671,4620,S005,2452,88,5,16
L013672,4621,S009,4726,169,10,213
L013673,4621,S008,5272,223,5,172
L013674,4621,S002,5375,204,5,537
L013675,4621,S006,5070,154,10,105
L013676,4622,S010,5661,135,15,42
L013677,4622,S009,5492,200,30,474
L013678,4622,S001,5719,194,15,87
L013679,4623,S012,2120,208,5,71
L013680,4623,S003,1811,0,15,349
L013681,4624,S005,4123,120,30,27
L013682,4625,S010,2894,227,15,38
L013683,4625,S004,3146,65,0,351
